FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,BwdPktLenMean,FwdPktLenStd,BwdPktLenStd,FlowIATMean,FlowIATStd,FwdIATMean,BwdIATMean,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,router_id,row_id,packet_id,src,dst,sport,dport,proto
0.30720996856689453,1,1,66,66,66.0,66.0,0.0,0.0,0.30720996856689453,0.0,0,0,132,2,429.67355719532,6.510205412050302,ROUTER-001,13,db25a52f-417f-4c11-b9d9-5c2173b6642a,192.168.1.101,52.168.117.175,24590,443,TCP
0.15350794792175293,1,1,104,93,104.0,93.0,0.0,0.0,0.15350794792175293,0.0,0,0,197,2,1283.3211743564973,13.028641364025354,ROUTER-001,14,1bcec2da-f7a0-4612-ba44-3ed139ac1457,192.168.1.101,52.147.65.166,35454,443,TCP
0.3083779811859131,5,2,4860,557,972.0,278.5,639.7221271771049,212.5,0.05139633019765218,0.11361164278698091,0.07706475257873535,0.30575108528137207,5417,7,17566.1050090805,22.699415739996954,ROUTER-001,15,5c8b04f6-ae8e-4390-8991-c6984156b74a,20.189.173.2,192.168.1.101,443,24581,TCP
0.30859994888305664,5,3,4860,611,972.0,203.66666666666666,639.7221271771049,203.23440216218862,0.0440857069832938,0.10669738995026781,0.07706475257873535,0.1529865264892578,5471,8,17728.454005911794,25.923529893491928,ROUTER-001,16,88a3482a-f1cd-42b9-bcb5-7b59b145a5ac,20.189.173.2,192.168.1.101,443,24581,TCP
0.30779194831848145,2,1,120,66,60.0,66.0,6.0,0.0,0.15389597415924072,0.1533139944076538,0.30779194831848145,0,186,3,604.3043069064961,9.746843659782195,ROUTER-001,17,f99ad70e-b359-4898-adb8-e334a67e1cc0,192.168.1.101,52.168.117.175,24590,443,TCP
0.30956602096557617,3,1,386,66,128.66666666666666,66.0,97.23282481869084,0.0,0.10318867365519206,0.14426566201387814,0.15478301048278809,0,452,4,1460.1085693777177,12.921314773254139,ROUTER-001,18,045c6261-fb3e-4d09-9bac-8b3574bc9407,192.168.1.101,52.168.117.175,24590,443,TCP
0.31155991554260254,5,4,4860,2105,972.0,526.25,639.7221271771049,585.7970531677332,0.03894498944282532,0.10072874580893348,0.07706475257873535,0.10297767321268718,6965,9,22355.25063572438,28.8868996010796,ROUTER-001,19,682a24e8-2a15-467b-ae20-8033ce7c2641,20.189.173.2,192.168.1.101,443,24581,TCP
0.31155991554260254,5,5,4860,2773,972.0,554.6,639.7221271771049,527.0118025243837,0.0346177683936225,0.09575340462908395,0.07706475257873535,0.07723325490951538,7633,10,24499.300517226733,32.09655511231067,ROUTER-001,20,e5a02d7c-0a0f-423e-a5f1-341a98d5a74a,20.189.173.2,192.168.1.101,443,24581,TCP
0.2026660442352295,2,1,158,93,79.0,93.0,25.0,0.0,0.10133302211761475,0.052174925804138184,0.2026660442352295,0,251,3,1238.4906457673317,14.802677041043806,ROUTER-001,21,e779f3ba-69b1-4b2c-8188-2d9f0d2be75f,192.168.1.101,52.147.65.166,35454,443,TCP
0.6150178909301758,6,5,4914,2773,819.0,554.6,676.8175529638693,527.0118025243837,0.06150178909301758,0.12147673920938318,0.12300357818603516,0.07723325490951538,7687,11,12498.823389306443,17.885658551108477,ROUTER-001,22,9be4310f-13a1-4e84-916c-19087d61ca46,20.189.173.2,192.168.1.101,443,24581,TCP
0.6150178909301758,7,5,5071,2773,724.4285714285714,554.6,668.0600608462978,527.0118025243837,0.055910717357288704,0.11716522554083893,0.10250298182169597,0.07723325490951538,7844,12,12754.100515899538,19.51162751030016,ROUTER-001,23,cc72eedc-21c4-4b12-a68e-a43ae45a8ce0,20.189.173.2,192.168.1.101,443,24581,TCP
0.6158030033111572,3,2,386,1560,128.66666666666666,780.0,97.23282481869084,714.0,0.1539507508277893,0.15277369329782223,0.15478301048278809,0.3085930347442627,1946,5,3160.1015089832413,8.119479725034022,ROUTER-001,24,cddcb27a-15f6-4017-aadf-ca2262cc8ff0,192.168.1.101,52.168.117.175,24590,443,TCP
0.6158030033111572,3,3,386,3054,128.66666666666666,1018.0,97.23282481869084,673.1656556895932,0.12316060066223145,0.149879866826589,0.15478301048278809,0.15429651737213135,3440,6,5586.202050823407,9.743375670040827,ROUTER-001,25,97135167-8935-4f77-876f-793354ecf576,192.168.1.101,52.168.117.175,24590,443,TCP
0.6158030033111572,3,4,386,4463,128.66666666666666,1115.75,97.23282481869084,607.066048712988,0.10263383388519287,0.14431465450497874,0.15478301048278809,0.10286434491475423,4849,7,7874.271437337995,11.367271615047631,ROUTER-001,26,c3325ae1-b502-4e75-bcd5-e84268067b35,192.168.1.101,52.168.117.175,24590,443,TCP
0.6159520149230957,4,4,452,4463,113.0,1115.75,88.47033401089882,607.066048712988,0.08799314498901367,0.13833861532292313,0.20531733830769858,0.10286434491475423,4915,8,7979.5176911851795,12.988024726242408,ROUTER-001,27,6a42ada9-d105-42af-865a-b151f4a2967b,192.168.1.101,52.168.117.175,24590,443,TCP
0.6161558628082275,5,4,506,4463,101.2,1115.75,82.57457235735465,607.066048712988,0.07701948285102844,0.13262098157271832,0.15403896570205688,0.10286434491475423,4969,9,8064.517924657892,14.606693765731743,ROUTER-001,28,55c8f7a5-49e1-4f00-aeed-0d83e541ab2c,192.168.1.101,52.168.117.175,24590,443,TCP
0.6194648742675781,6,4,718,4463,119.66666666666667,1115.75,85.94895125725631,607.066048712988,0.06882943047417535,0.12716399691293362,0.12389297485351562,0.10286434491475423,5181,10,8363.670347129424,16.142965348638146,ROUTER-001,29,22e7166f-dcfd-432a-af01-76a5dbaeffc1,192.168.1.101,52.168.117.175,24590,443,TCP
0.6694068908691406,7,6,5071,2827,724.4285714285714,471.1666666666667,668.0600608462978,516.0007805764983,0.05578390757242838,0.11217795144755312,0.10250298182169597,0.13335599899291992,7898,13,11798.504179939708,19.42017654332948,ROUTER-001,30,7b5cfe84-3d47-4b14-88a6-b1c8da923a98,20.189.173.2,192.168.1.101,443,24581,TCP
0.8193349838256836,8,6,5590,2827,698.75,471.1666666666667,628.5952095744924,516.0007805764983,0.06302576798659104,0.11065819239855977,0.11704785483224052,0.13335599899291992,8417,14,10272.96547341221,17.087028231884396,ROUTER-001,31,c8f9d6fa-3d8f-495c-87c1-b6a27fe99933,20.189.173.2,192.168.1.101,443,24581,TCP
0.819525957107544,8,7,5590,2881,698.75,411.57142857142856,628.5952095744924,499.5294520540183,0.058537568364824565,0.10785382250583254,0.11704785483224052,0.13614984353383383,8471,15,10336.46332557637,18.303264063705054,ROUTER-001,32,5ab6915b-0d63-48c6-a44c-604b5304be81,20.189.173.2,192.168.1.101,443,24581,TCP
0.8203520774841309,8,8,5590,2959,698.75,369.875,628.5952095744924,480.1131214359799,0.05469013849894206,0.1051864468100907,0.11704785483224052,0.11681788308279854,8549,16,10421.135308413202,19.50382090707817,ROUTER-001,33,518da8fe-fc26-4203-a11d-d2a87e9464aa,20.189.173.2,192.168.1.101,443,24581,TCP
0.8205699920654297,8,9,5590,3013,698.75,334.77777777777777,628.5952095744924,463.4124099853122,0.051285624504089355,0.10269633653941122,0.11704785483224052,0.10224288702011108,8603,17,10484.17573538812,20.717306463047546,ROUTER-001,34,6c67585f-91c6-41dc-9413-84856908cb89,20.189.173.2,192.168.1.101,443,24581,TCP
0.0,1,0,1201,0,1201.0,0.0,0.0,0.0,0,0,0,0,1201,1,0.0,0.0,ROUTER-001,35,b8c01c7f-283f-47b6-90b9-8f1e77c1053b,20.244.10.66,192.168.1.101,27017,29825,TCP
0.0,1,0,1177,0,1177.0,0.0,0.0,0.0,0,0,0,0,1177,1,0.0,0.0,ROUTER-001,36,e1398a0c-bca0-408d-8fca-1261fbc4e5b0,20.244.48.249,192.168.1.101,27017,29824,TCP
0.9213509559631348,6,5,718,4568,119.66666666666667,913.6,85.94895125725631,676.9651689710483,0.09213509559631347,0.13943457297547313,0.12389297485351562,0.15353524684906006,5286,11,5737.227454737133,11.938990163092786,ROUTER-001,37,81a5cf77-929e-4984-ac25-54ca2984974e,192.168.1.101,52.168.117.175,24590,443,TCP
0.9235570430755615,7,5,859,4568,122.71428571428571,913.6,79.92266670389085,676.9651689710483,0.08395973118868741,0.13543600486786375,0.1539261738459269,0.15353524684906006,5427,12,5876.193615423477,12.993241825148651,ROUTER-001,38,fef19a40-aeec-4ad6-b6d3-fb589a20635a,192.168.1.101,52.168.117.175,24590,443,TCP
0.9237520694732666,8,5,2353,4568,294.125,913.6,459.63094910482255,676.9651689710483,0.07697933912277222,0.13172061368930385,0.1319645813533238,0.15353524684906006,6921,13,7492.270089252876,14.073040190765408,ROUTER-001,39,eaa52e3b-7c44-4af3-af82-550a65ca1fe0,192.168.1.101,52.168.117.175,24590,443,TCP
0.9237520694732666,9,5,2519,4568,279.8888888888889,913.6,435.21091807292305,676.9651689710483,0.07105785149794358,0.12820471229070074,0.11546900868415833,0.15353524684906006,7087,14,7671.971987073419,15.155581743901209,ROUTER-001,40,3daf3c05-f88c-4a5f-bac4-0914ef55eb43,192.168.1.101,52.168.117.175,24590,443,TCP
0.9239029884338379,10,5,4013,4568,401.3,913.6,550.5757077823176,676.9651689710483,0.06599307060241699,0.12488351495368491,0.10265588760375977,0.15353524684906006,8581,15,9287.771668047266,16.235470810011535,ROUTER-001,41,508c6035-d58d-4fad-bbab-212185130b5e,192.168.1.101,52.168.117.175,24590,443,TCP
0.9239029884338379,11,5,4779,4568,434.45454545454544,913.6,535.3206963436817,676.9651689710483,0.06159353256225586,0.12176678218180158,0.09239029884338379,0.15353524684906006,9347,16,10116.863044078522,17.31783553067897,ROUTER-001,42,22e60e6a-d2e1-44f1-aa29-1960bc4505bd,192.168.1.101,52.168.117.175,24590,443,TCP
0.9241600036621094,11,6,4779,4691,434.45454545454544,781.8333333333334,535.3206963436817,684.6267636862844,0.057760000228881836,0.11883135936062406,0.09239029884338379,0.12339000701904297,9470,17,10247.143311194859,18.395083029600062,ROUTER-001,43,8c09b955-95f9-42c4-b703-3b5baa71906b,192.168.1.101,52.168.117.175,24590,443,TCP
0.9242298603057861,12,6,4833,4691,402.75,781.8333333333334,523.2060022910033,684.6267636862844,0.0543664623709286,0.11607975211300782,0.0840208963914351,0.12339000701904297,9524,18,10304.795818703516,19.47567458385797,ROUTER-001,44,af35e738-5aab-4cc9-a1cc-a55d763d0f30,192.168.1.101,52.168.117.175,24590,443,TCP
0.9243700504302979,13,6,4925,4691,378.84615384615387,781.8333333333334,509.45458711386726,684.6267636862844,0.051353891690572105,0.113491012513562,0.07703083753585815,0.12339000701904297,9616,19,10402.760231709924,20.554538727380258,ROUTER-001,45,73bc1413-3b07-490a-84e1-0dfba210f3f2,192.168.1.101,52.168.117.175,24590,443,TCP
0.043168067932128906,1,1,1201,54,1201.0,54.0,0.0,0.0,0.043168067932128906,0.0,0,0,1255,2,29072.415331934164,46.33054236164807,ROUTER-001,46,1ed0f7b2-803d-447d-9055-a340d89a52f9,20.244.10.66,192.168.1.101,27017,29825,TCP
0.0432889461517334,1,1,1177,54,1177.0,54.0,0.0,0.0,0.0432889461517334,0.0,0,0,1231,2,28436.820699796768,46.2011709176227,ROUTER-001,47,b593beb2-594c-4768-a632-fbfa1b988919,20.244.48.249,192.168.1.101,27017,29824,TCP
0.0,1,0,66,0,66.0,0.0,0.0,0.0,0,0,0,0,66,1,0.0,0.0,ROUTER-001,48,ad73fd3b-9509-4ab4-bb96-90fb91fad45e,192.168.1.101,20.189.173.2,24602,443,TCP
1.1276569366455078,9,9,5644,3013,627.1111111111111,334.77777777777777,626.3269370694234,463.4124099853122,0.06633276097914752,0.1163993730013412,0.14095711708068848,0.10224288702011108,8657,18,7676.980222151934,15.962301489977452,ROUTER-001,49,c9b789fa-583a-4a2b-9450-d6ed25f06866,20.189.173.2,192.168.1.101,443,24581,TCP
0.0,1,0,66,0,66.0,0.0,0.0,0.0,0,0,0,0,66,1,0.0,0.0,ROUTER-001,50,6c256e3c-7480-4e1c-867e-c91355c267be,192.168.1.101,20.189.173.2,24606,443,TCP
0.0,1,0,1177,0,1177.0,0.0,0.0,0.0,0,0,0,0,1177,1,0.0,0.0,ROUTER-001,51,11c0cec6-426d-4322-b0f6-a0ac4b144cc6,20.193.249.218,192.168.1.101,27017,29827,TCP
1.2725119590759277,13,7,4925,4745,378.84615384615387,677.8571428571429,509.45458711386726,683.0966107307493,0.06697431363557514,0.12881871217854135,0.07703083753585815,0.16088366508483887,9670,20,7599.142727917589,15.71694462857826,ROUTER-001,52,a6a784fe-82a1-447a-9412-8465858e63ea,192.168.1.101,52.168.117.175,24590,443,TCP
1.2725119590759277,13,8,4925,4799,378.84615384615387,599.875,509.45458711386726,671.4624780097545,0.06362559795379638,0.12640257756312334,0.07703083753585815,0.13790028435843332,9724,21,7641.57847841475,16.50279186000717,ROUTER-001,53,0d2e3c0e-6912-4700-8dd3-6c0647a0b876,192.168.1.101,52.168.117.175,24590,443,TCP
0.2732269763946533,1,1,66,66,66.0,66.0,0.0,0.0,0.2732269763946533,0.0,0,0,132,2,483.114814436687,7.319921430858894,ROUTER-001,54,127a321b-e97b-4e9f-8a01-96ee15217958,192.168.1.101,20.189.173.2,24602,443,TCP
1.2725119590759277,13,9,4925,4891,378.84615384615387,543.4444444444445,509.45458711386726,652.8716244597335,0.06059580757504418,0.12409820933869534,0.07703083753585815,0.12066274881362915,9816,22,7713.87642370621,17.288639091436085,ROUTER-001,55,25caf69d-d91d-46da-a182-c41827c9fa14,192.168.1.101,52.168.117.175,24590,443,TCP
0.27358198165893555,2,1,120,66,60.0,66.0,6.0,0.0,0.13679099082946777,0.13643598556518555,0.27358198165893555,0,186,3,679.8693352250049,10.965634439112982,ROUTER-001,56,790755dc-bcf3-4490-bd47-11d3c57d571e,192.168.1.101,20.189.173.2,24602,443,TCP
0.27505993843078613,3,1,1614,66,538.0,66.0,676.0118342159403,0.0,0.09168664614359538,0.12836921719729508,0.13752996921539307,0,1680,4,6107.759674434529,14.542284939129832,ROUTER-001,57,7d07bb33-6266-43bb-81a5-82317b4082eb,192.168.1.101,20.189.173.2,24602,443,TCP
0.27505993843078613,4,1,2161,66,540.25,66.0,585.4563924836759,0.0,0.06876498460769653,0.11804744658646223,0.09168664614359538,0,2227,5,8096.417139860534,18.17785617391229,ROUTER-001,58,634a9962-bcf3-494e-99f3-28f5474667c1,192.168.1.101,20.189.173.2,24602,443,TCP
0.04749798774719238,1,1,1177,54,1177.0,54.0,0.0,0.0,0.04749798774719238,0.0,0,0,1231,2,25916.887396409013,42.107046947861924,ROUTER-001,59,63da741f-9695-410b-8765-34c703f80e64,20.193.249.218,192.168.1.101,27017,29827,TCP
1.3201909065246582,14,9,4979,4891,355.64285714285717,543.4444444444445,498.00023051383897,652.8716244597335,0.06000867756930264,0.12127484528613026,0.10155314665574294,0.12066274881362915,9870,23,7476.191474445405,17.42172278746143,ROUTER-001,60,b55ee18d-dfd6-46d2-8d82-aa206dbb873b,192.168.1.101,52.168.117.175,24590,443,TCP
0.0,1,0,54,0,54.0,0.0,0.0,0.0,0,0,0,0,54,1,0.0,0.0,ROUTER-001,61,e933f411-7184-4fdc-8dee-f4a092df1e7c,4.213.25.240,192.168.1.101,443,49423,TCP
8.320808410644531e-05,1,1,54,54,54.0,54.0,0.0,0.0,8.320808410644531e-05,0.0,0,0,108,2,1297950.8080229226,24036.126074498567,ROUTER-001,62,e05cc394-b3b5-461e-9fa2-1089bcb07660,4.213.25.240,192.168.1.101,443,49423,TCP
0.3792450428009033,1,1,66,66,66.0,66.0,0.0,0.0,0.3792450428009033,0.0,0,0,132,2,348.05992195736513,5.273635181172199,ROUTER-001,63,922e7da1-4007-4542-ad3e-fad5c8bc3f1a,192.168.1.101,20.189.173.2,24606,443,TCP
0.6389520168304443,4,2,2161,120,540.25,60.0,585.4563924836759,6.0,0.12779040336608888,0.1583797965489324,0.09168664614359538,0.365725040435791,2281,6,3569.908130684089,9.390376494565775,ROUTER-001,64,e5250378-42be-4ab8-a901-e22d65ffdffd,192.168.1.101,20.189.173.2,24602,443,TCP
0.3794379234313965,2,1,120,66,60.0,66.0,6.0,0.0,0.18971896171569824,0.18952608108520508,0.3794379234313965,0,186,3,490.1987611515836,7.906431631477155,ROUTER-001,65,92587881-ad95-4608-a4c7-44322a858fab,192.168.1.101,20.189.173.2,24606,443,TCP
0.6392769813537598,4,3,2161,273,540.25,91.0,585.4563924836759,44.11349000022555,0.10654616355895996,0.15218428057451164,0.09168664614359538,0.18302500247955322,2434,7,3807.426312841203,10.949870250570427,ROUTER-001,66,391f3027-a81a-4ebe-ba97-ab7cb07f1966,192.168.1.101,20.189.173.2,24602,443,TCP
1.6385619640350342,14,10,4979,5230,355.64285714285717,523.0,498.00023051383897,622.3977827724003,0.07124182452326236,0.12978507902605904,0.10155314665574294,0.14792799949645996,10209,24,6230.463189112402,14.646989571818754,ROUTER-001,67,3341eac7-30f4-4525-b3f8-926b1e1f3087,192.168.1.101,52.168.117.175,24590,443,TCP
0.3805840015411377,3,1,1614,66,538.0,66.0,676.0118342159403,0.0,0.1268613338470459,0.17846265632775515,0.19029200077056885,0,1680,4,4414.26857985886,10.510163285378237,ROUTER-001,68,08c8825d-6505-459a-be52-91c3d7ae640a,192.168.1.101,20.189.173.2,24606,443,TCP
0.3805840015411377,4,1,2097,66,524.25,66.0,585.9276299168695,0.0,0.09514600038528442,0.1640252325328058,0.1268613338470459,0,2163,5,5683.370796568282,13.137704106722797,ROUTER-001,69,b41b306f-d7d4-435e-b0fa-6d26226b9ef3,192.168.1.101,20.189.173.2,24606,443,TCP
0.6416409015655518,5,3,2994,273,598.8,91.0,536.58155018599,44.11349000022555,0.09166298593793597,0.145535321446644,0.16041022539138794,0.18302500247955322,3267,8,5091.633017827861,12.468033101506853,ROUTER-001,70,ec2df1d0-9a64-4077-9906-038221422da3,192.168.1.101,20.189.173.2,24602,443,TCP
0.0,1,0,133,0,133.0,0.0,0.0,0.0,0,0,0,0,133,1,0.0,0.0,ROUTER-001,71,77a0c861-06fb-4fb1-b865-0a479225412e,192.168.1.101,52.168.117.175,24553,443,TCP
0.0003418922424316406,2,0,1452,0,726.0,0.0,593.0,0.0,0.0003418922424316406,0.0,0.0003418922424316406,0,1452,2,4246952.167364017,5849.796373779637,ROUTER-001,72,1b5391de-1677-4fff-bdea-7f34ca39f913,192.168.1.101,52.168.117.175,24553,443,TCP
1.6810269355773926,15,10,5033,5230,335.53333333333336,523.0,486.9621294880697,622.3977827724003,0.07004278898239136,0.12718251939755304,0.12007335254124232,0.14792799949645996,10263,25,6105.196640692081,14.871861640582873,ROUTER-001,73,a84965bf-5e5b-405f-be19-667dce3a6845,192.168.1.101,52.168.117.175,24590,443,TCP
0.6864500045776367,4,2,2097,120,524.25,60.0,585.9276299168695,6.0,0.13729000091552734,0.16919777968024663,0.1268613338470459,0.3072049617767334,2217,6,3229.659822588376,8.740621982647838,ROUTER-001,74,5490a74d-bd30-425d-acf3-0e104f726365,192.168.1.101,20.189.173.2,24606,443,TCP
0.6864500045776367,4,3,2097,273,524.25,91.0,585.9276299168695,44.11349000022555,0.11440833409627278,0.1627096409438439,0.1268613338470459,0.1536024808883667,2370,7,3452.5456831458955,10.197392313089143,ROUTER-001,75,bde6643b-3cdb-4e44-8b30-e23842b54404,192.168.1.101,20.189.173.2,24606,443,TCP
0.9464330673217773,5,4,2994,1767,598.8,441.75,536.58155018599,608.7168368790204,0.11830413341522217,0.1533010721989619,0.16041022539138794,0.22440203030904135,4761,9,5030.466669420913,9.50938878907545,ROUTER-001,76,1a07175c-5913-4e14-99b9-b3964ac5138d,192.168.1.101,20.189.173.2,24602,443,TCP
0.9464330673217773,5,5,2994,3261,598.8,652.2,536.58155018599,688.1756752457907,0.1051592297024197,0.14923900348075816,0.16041022539138794,0.168301522731781,6255,10,6609.025208407437,10.565987543417167,ROUTER-001,77,520de5b5-aae5-47b5-92b0-65bc0064fd23,192.168.1.101,20.189.173.2,24602,443,TCP
0.9464330673217773,5,6,2994,4755,598.8,792.5,536.58155018599,702.1931714279199,0.09464330673217773,0.14505279682647054,0.16041022539138794,0.1346412181854248,7749,11,8187.583747393963,11.622586297758883,ROUTER-001,78,668f2169-1fb3-412d-9f92-ff3fd3ae51bc,192.168.1.101,20.189.173.2,24602,443,TCP
0.9466118812561035,6,6,3048,4755,508.0,792.5,530.241768755851,702.1931714279199,0.08605562556873668,0.14094339551296167,0.1893223762512207,0.1346412181854248,7803,12,8243.082676762766,12.67678996810883,ROUTER-001,79,ff735ef9-f207-444f-bb81-17c5f639677b,192.168.1.101,20.189.173.2,24602,443,TCP
0.9470999240875244,6,7,3048,6249,508.0,892.7142857142857,530.241768755851,694.9052791127547,0.07892499367396037,0.1369997288339276,0.1893223762512207,0.11231215794881184,9297,13,9816.282066495905,13.72611238726974,ROUTER-001,80,2e3eca54-442b-4f49-8efe-ece19095fdcd,192.168.1.101,20.189.173.2,24602,443,TCP
0.9470999240875244,6,8,3048,6909,508.0,863.625,530.241768755851,654.5647289420657,0.07285384031442496,0.13329466989539093,0.1893223762512207,0.09626756395612444,9957,14,10513.1462338496,14.78196718629049,ROUTER-001,81,1042dd0d-a97f-4c65-889e-057e7369c0e2,192.168.1.101,20.189.173.2,24602,443,TCP
0.2996039390563965,2,1,1452,54,726.0,54.0,593.0,0.0,0.14980196952819824,0.1494600772857666,0.0003418922424316406,0,1506,3,5026.636180896525,10.01321948385762,ROUTER-001,82,de4d8ddd-0030-46f1-b0e0-4ba1cd07643a,192.168.1.101,52.168.117.175,24553,443,TCP
0.9471979141235352,7,8,3102,6909,443.14285714285717,863.625,515.9746473759093,654.5647289420657,0.0676569938659668,0.12980546160102904,0.1578663190205892,0.09626756395612444,10011,15,10569.06888278298,15.836183522299939,ROUTER-001,83,cb5114b3-8431-41ce-b615-3cb1f57b129d,192.168.1.101,20.189.173.2,24602,443,TCP
0.6884341239929199,5,3,2866,273,573.2,91.0,533.1354049394956,44.11349000022555,0.09834773199898857,0.15569208026696882,0.17210853099822998,0.1536024808883667,3139,8,4559.622904503616,11.620574461939766,ROUTER-001,84,91569daa-2ac6-4dea-84fe-0dbea221bd82,192.168.1.101,20.189.173.2,24606,443,TCP
0.30080103874206543,2,2,1452,214,726.0,107.0,593.0,53.0,0.1002670129140218,0.140711171038579,0.0003418922424316406,0.0011970996856689453,1666,4,5538.544703725515,13.29782641950904,ROUTER-001,85,ab89ad95-d6a3-426a-9acc-47bfdeec65b8,192.168.1.101,52.168.117.175,24553,443,TCP
0.9494390487670898,8,8,3230,6909,403.75,863.625,493.7749360791817,654.5647289420657,0.06329593658447266,0.12646115672121264,0.13563414982386998,0.09626756395612444,10139,16,10678.937224212728,16.85205598060989,ROUTER-001,86,6c0ff76e-b8b7-4e27-9783-276e2866d32d,192.168.1.101,20.189.173.2,24602,443,TCP
0.9497649669647217,9,8,3376,6909,375.1111111111111,863.625,472.5301740969552,654.5647289420657,0.059360310435295105,0.1233905788425691,0.11872062087059021,0.09626756395612444,10285,17,10828.994917415213,17.89916515275242,ROUTER-001,87,6fbdcf00-4fe4-4cac-9fd5-05c9f3eb3f48,192.168.1.101,20.189.173.2,24602,443,TCP
0.9500548839569092,10,8,3921,6909,392.1,863.625,451.1694692684779,654.5647289420657,0.05588558140922995,0.12051063339085692,0.10556165377298991,0.09626756395612444,10830,18,11399.34143056435,18.946273845813323,ROUTER-001,88,6532bb12-1a01-449d-a7f9-eab31ade7d5a,192.168.1.101,20.189.173.2,24602,443,TCP
0.9501409530639648,11,8,5415,6909,492.27272727272725,863.625,534.223496115299,654.5647289420657,0.0527856085035536,0.11781068276438442,0.09501409530639648,0.09626756395612444,12324,19,12970.707093782465,19.997033007292018,ROUTER-001,89,d7bf7f1a-df29-4bd0-b1d8-553dcc3b2534,192.168.1.101,20.189.173.2,24602,443,TCP
0.9501409530639648,12,8,6620,6909,551.6666666666666,863.625,548.1020788948797,654.5647289420657,0.05000741858231394,0.11527269671270063,0.08637645027854225,0.09626756395612444,13529,20,14238.939976613352,21.04950842872844,ROUTER-001,90,5ed67536-463b-4b0a-8f42-cec0653727c2,192.168.1.101,20.189.173.2,24602,443,TCP
